Distance,Fluorescence,Marker,Condition,Time,Replicate
501.292,30.0511,Hoxb9,1,120h,4
502.049,30.6213,Hoxb9,1,120h,4
502.806,30.6937,Hoxb9,1,120h,4
503.563,31.6764,Hoxb9,1,120h,4
504.32,32.4237,Hoxb9,1,120h,4
505.078,32.2558,Hoxb9,1,120h,4
505.835,31.136,Hoxb9,1,120h,4
506.592,30.0391,Hoxb9,1,120h,4
507.349,29.6321,Hoxb9,1,120h,4
508.107,29.2093,Hoxb9,1,120h,4
508.864,28.841,Hoxb9,1,120h,4
509.621,29.0822,Hoxb9,1,120h,4
510.378,29.2708,Hoxb9,1,120h,4
511.136,28.5494,Hoxb9,1,120h,4
511.893,28.1356,Hoxb9,1,120h,4
512.65,28.3761,Hoxb9,1,120h,4
513.407,28.9389,Hoxb9,1,120h,4
514.165,29.8418,Hoxb9,1,120h,4
514.922,31.1284,Hoxb9,1,120h,4
515.679,31.9031,Hoxb9,1,120h,4
516.436,30.8572,Hoxb9,1,120h,4
517.193,29.6969,Hoxb9,1,120h,4
517.951,29.5506,Hoxb9,1,120h,4
518.708,30.4038,Hoxb9,1,120h,4
519.465,30.926,Hoxb9,1,120h,4
520.222,30.4121,Hoxb9,1,120h,4
520.98,29.3471,Hoxb9,1,120h,4
521.737,28.6685,Hoxb9,1,120h,4
522.494,28.3116,Hoxb9,1,120h,4
523.251,28.3452,Hoxb9,1,120h,4
524.009,28.1782,Hoxb9,1,120h,4
524.766,28.5198,Hoxb9,1,120h,4
525.523,28.5541,Hoxb9,1,120h,4
526.28,28.9074,Hoxb9,1,120h,4
527.038,29.0653,Hoxb9,1,120h,4
527.795,28.8843,Hoxb9,1,120h,4
528.552,29.0827,Hoxb9,1,120h,4
529.309,29.4046,Hoxb9,1,120h,4
530.067,29.7718,Hoxb9,1,120h,4
530.824,29.9717,Hoxb9,1,120h,4
531.581,29.7894,Hoxb9,1,120h,4
532.338,28.8659,Hoxb9,1,120h,4
533.096,28.3138,Hoxb9,1,120h,4
533.853,27.5898,Hoxb9,1,120h,4
534.61,27.8853,Hoxb9,1,120h,4
535.367,28.7608,Hoxb9,1,120h,4
536.124,29.9433,Hoxb9,1,120h,4
536.882,30.4105,Hoxb9,1,120h,4
537.639,30.028,Hoxb9,1,120h,4
538.396,30.2556,Hoxb9,1,120h,4
539.153,29.4994,Hoxb9,1,120h,4
539.911,28.8025,Hoxb9,1,120h,4
540.668,29.0716,Hoxb9,1,120h,4
541.425,29.5504,Hoxb9,1,120h,4
542.182,29.464,Hoxb9,1,120h,4
542.94,29.266,Hoxb9,1,120h,4
543.697,28.9802,Hoxb9,1,120h,4
544.454,28.043,Hoxb9,1,120h,4
545.211,27.6119,Hoxb9,1,120h,4
545.969,27.7412,Hoxb9,1,120h,4
546.726,28.609,Hoxb9,1,120h,4
547.483,29.3471,Hoxb9,1,120h,4
548.24,30.2365,Hoxb9,1,120h,4
548.997,31.2319,Hoxb9,1,120h,4
549.755,32.367,Hoxb9,1,120h,4
550.512,31.2203,Hoxb9,1,120h,4
551.269,29.5191,Hoxb9,1,120h,4
552.026,29.2992,Hoxb9,1,120h,4
552.784,29.3928,Hoxb9,1,120h,4
553.541,29.4519,Hoxb9,1,120h,4
554.298,28.8213,Hoxb9,1,120h,4
555.055,28.2878,Hoxb9,1,120h,4
555.813,28.3399,Hoxb9,1,120h,4
556.57,28.5573,Hoxb9,1,120h,4
557.327,28.7817,Hoxb9,1,120h,4
558.084,28.9785,Hoxb9,1,120h,4
558.842,28.7594,Hoxb9,1,120h,4
559.599,29.0605,Hoxb9,1,120h,4
560.356,29.1225,Hoxb9,1,120h,4
561.113,29.5382,Hoxb9,1,120h,4
561.871,29.8637,Hoxb9,1,120h,4
562.628,30.1611,Hoxb9,1,120h,4
563.385,29.9571,Hoxb9,1,120h,4
564.142,28.4518,Hoxb9,1,120h,4
564.899,27.6468,Hoxb9,1,120h,4
565.657,27.2498,Hoxb9,1,120h,4
566.414,27.4535,Hoxb9,1,120h,4
567.171,27.826,Hoxb9,1,120h,4
567.928,27.2615,Hoxb9,1,120h,4
568.686,26.2915,Hoxb9,1,120h,4
569.443,25.9714,Hoxb9,1,120h,4
570.2,26.6067,Hoxb9,1,120h,4
570.957,27.6098,Hoxb9,1,120h,4
571.715,27.9103,Hoxb9,1,120h,4
572.472,27.4176,Hoxb9,1,120h,4
573.229,27.3887,Hoxb9,1,120h,4
573.986,27.0254,Hoxb9,1,120h,4
574.744,26.8058,Hoxb9,1,120h,4
575.501,26.6079,Hoxb9,1,120h,4
576.258,26.8989,Hoxb9,1,120h,4
577.015,27.6711,Hoxb9,1,120h,4
577.773,28.3981,Hoxb9,1,120h,4
578.53,28.3158,Hoxb9,1,120h,4
579.287,27.1505,Hoxb9,1,120h,4
580.044,26.1881,Hoxb9,1,120h,4
580.802,26.1032,Hoxb9,1,120h,4
581.559,26.8352,Hoxb9,1,120h,4
582.316,27.3528,Hoxb9,1,120h,4
583.073,27.1417,Hoxb9,1,120h,4
583.83,26.3134,Hoxb9,1,120h,4
584.588,25.8668,Hoxb9,1,120h,4
585.345,25.7423,Hoxb9,1,120h,4
586.102,26.002,Hoxb9,1,120h,4
586.859,26.5524,Hoxb9,1,120h,4
587.617,27.1838,Hoxb9,1,120h,4
588.374,28.6021,Hoxb9,1,120h,4
589.131,29.8789,Hoxb9,1,120h,4
589.888,29.7396,Hoxb9,1,120h,4
590.646,28.7976,Hoxb9,1,120h,4
591.403,27.6725,Hoxb9,1,120h,4
592.16,27.1575,Hoxb9,1,120h,4
592.917,27.2307,Hoxb9,1,120h,4
593.674,26.8358,Hoxb9,1,120h,4
594.432,26.0475,Hoxb9,1,120h,4
595.189,25.9725,Hoxb9,1,120h,4
595.946,25.6388,Hoxb9,1,120h,4
596.703,25.5181,Hoxb9,1,120h,4
597.461,25.8022,Hoxb9,1,120h,4
598.218,26.0646,Hoxb9,1,120h,4
598.975,26.3661,Hoxb9,1,120h,4
599.732,26.0221,Hoxb9,1,120h,4
600.49,25.828,Hoxb9,1,120h,4
601.247,25.9279,Hoxb9,1,120h,4
602.004,26.463,Hoxb9,1,120h,4
602.761,26.8788,Hoxb9,1,120h,4
603.519,26.4386,Hoxb9,1,120h,4
604.276,26.342,Hoxb9,1,120h,4
605.033,25.9221,Hoxb9,1,120h,4
605.79,25.9304,Hoxb9,1,120h,4
606.548,26.0771,Hoxb9,1,120h,4
607.305,25.8392,Hoxb9,1,120h,4
608.062,25.4945,Hoxb9,1,120h,4
608.819,25.1026,Hoxb9,1,120h,4
609.577,24.8512,Hoxb9,1,120h,4
610.334,24.6994,Hoxb9,1,120h,4
611.091,25.1974,Hoxb9,1,120h,4
611.848,26.213,Hoxb9,1,120h,4
612.605,26.796,Hoxb9,1,120h,4
613.363,26.7046,Hoxb9,1,120h,4
614.12,27.0905,Hoxb9,1,120h,4
614.877,27.0043,Hoxb9,1,120h,4
615.634,26.917,Hoxb9,1,120h,4
616.392,26.7708,Hoxb9,1,120h,4
617.149,26.7831,Hoxb9,1,120h,4
617.906,27.3209,Hoxb9,1,120h,4
618.663,27.2507,Hoxb9,1,120h,4
619.421,26.855,Hoxb9,1,120h,4
620.178,26.1678,Hoxb9,1,120h,4
620.935,25.9107,Hoxb9,1,120h,4
621.692,25.6434,Hoxb9,1,120h,4
622.45,25.3451,Hoxb9,1,120h,4
623.207,25.51,Hoxb9,1,120h,4
623.964,26.1697,Hoxb9,1,120h,4
624.721,27.1566,Hoxb9,1,120h,4
625.479,27.3324,Hoxb9,1,120h,4
626.236,27.6534,Hoxb9,1,120h,4
626.993,27.8231,Hoxb9,1,120h,4
627.75,27.2432,Hoxb9,1,120h,4
628.507,26.8048,Hoxb9,1,120h,4
629.265,26.4163,Hoxb9,1,120h,4
630.022,25.6911,Hoxb9,1,120h,4
630.779,25.3484,Hoxb9,1,120h,4
631.536,25.6574,Hoxb9,1,120h,4
632.294,26.2982,Hoxb9,1,120h,4
633.051,26.7727,Hoxb9,1,120h,4
633.808,27.4255,Hoxb9,1,120h,4
634.565,27.2889,Hoxb9,1,120h,4
635.323,27.201,Hoxb9,1,120h,4
636.08,26.8139,Hoxb9,1,120h,4
636.837,26.6299,Hoxb9,1,120h,4
637.594,26.4067,Hoxb9,1,120h,4
638.352,26.2095,Hoxb9,1,120h,4
639.109,26.0105,Hoxb9,1,120h,4
639.866,25.7161,Hoxb9,1,120h,4
640.623,26.0579,Hoxb9,1,120h,4
641.38,26.5014,Hoxb9,1,120h,4
642.138,26.4087,Hoxb9,1,120h,4
642.895,26.9131,Hoxb9,1,120h,4
643.652,26.8952,Hoxb9,1,120h,4
644.409,26.7473,Hoxb9,1,120h,4
645.167,26.6978,Hoxb9,1,120h,4
645.924,26.1146,Hoxb9,1,120h,4
646.681,26.0146,Hoxb9,1,120h,4
647.438,25.6914,Hoxb9,1,120h,4
648.196,25.3413,Hoxb9,1,120h,4
648.953,24.8361,Hoxb9,1,120h,4
649.71,25.3547,Hoxb9,1,120h,4
650.467,26.4955,Hoxb9,1,120h,4
651.225,27.2122,Hoxb9,1,120h,4
651.982,27.2247,Hoxb9,1,120h,4
652.739,26.9843,Hoxb9,1,120h,4
653.496,26.2933,Hoxb9,1,120h,4
654.254,25.8421,Hoxb9,1,120h,4
655.011,25.7176,Hoxb9,1,120h,4
655.768,26.371,Hoxb9,1,120h,4
656.525,26.4546,Hoxb9,1,120h,4
657.283,26.3362,Hoxb9,1,120h,4
658.04,25.8404,Hoxb9,1,120h,4
658.797,25.9132,Hoxb9,1,120h,4
659.554,25.8892,Hoxb9,1,120h,4
660.311,25.6634,Hoxb9,1,120h,4
661.069,25.6284,Hoxb9,1,120h,4
661.826,25.2358,Hoxb9,1,120h,4
662.583,25.1798,Hoxb9,1,120h,4
663.34,25.8394,Hoxb9,1,120h,4
664.098,26.1195,Hoxb9,1,120h,4
664.855,26.0995,Hoxb9,1,120h,4
665.612,26.0691,Hoxb9,1,120h,4
666.369,26.5957,Hoxb9,1,120h,4
667.127,26.412,Hoxb9,1,120h,4
667.884,26.1751,Hoxb9,1,120h,4
668.641,26.4567,Hoxb9,1,120h,4
669.398,26.3672,Hoxb9,1,120h,4
670.156,26.5113,Hoxb9,1,120h,4
670.913,26.8473,Hoxb9,1,120h,4
671.67,27.5415,Hoxb9,1,120h,4
672.427,28.7718,Hoxb9,1,120h,4
673.185,29.7677,Hoxb9,1,120h,4
673.942,29.8845,Hoxb9,1,120h,4
674.699,28.5787,Hoxb9,1,120h,4
675.456,27.6679,Hoxb9,1,120h,4
676.213,27.0309,Hoxb9,1,120h,4
676.971,26.6649,Hoxb9,1,120h,4
677.728,26.6828,Hoxb9,1,120h,4
678.485,27.2593,Hoxb9,1,120h,4
679.242,27.1394,Hoxb9,1,120h,4
680,26.8053,Hoxb9,1,120h,4
680.757,26.7064,Hoxb9,1,120h,4
681.514,25.8437,Hoxb9,1,120h,4
682.271,24.7729,Hoxb9,1,120h,4
683.029,24.2415,Hoxb9,1,120h,4
683.786,25.8241,Hoxb9,1,120h,4
684.543,28.0911,Hoxb9,1,120h,4
685.3,29.4259,Hoxb9,1,120h,4
686.058,29.6462,Hoxb9,1,120h,4
686.815,30.3991,Hoxb9,1,120h,4
687.572,30.1107,Hoxb9,1,120h,4
688.329,29.4008,Hoxb9,1,120h,4
689.086,30.011,Hoxb9,1,120h,4
689.844,31.0305,Hoxb9,1,120h,4
690.601,31.2364,Hoxb9,1,120h,4
691.358,31.494,Hoxb9,1,120h,4
692.115,32.167,Hoxb9,1,120h,4
692.873,34.3797,Hoxb9,1,120h,4
693.63,35.6318,Hoxb9,1,120h,4
694.387,35.6399,Hoxb9,1,120h,4
695.144,33.7174,Hoxb9,1,120h,4
695.902,31.1357,Hoxb9,1,120h,4
696.659,29.6729,Hoxb9,1,120h,4
697.416,27.7988,Hoxb9,1,120h,4
698.173,27.3036,Hoxb9,1,120h,4
698.931,26.904,Hoxb9,1,120h,4
699.688,25.8981,Hoxb9,1,120h,4
700.445,25.0224,Hoxb9,1,120h,4
701.202,24.2102,Hoxb9,1,120h,4
701.96,24.0127,Hoxb9,1,120h,4
702.717,24.4578,Hoxb9,1,120h,4
703.474,25.1798,Hoxb9,1,120h,4
704.231,25.8175,Hoxb9,1,120h,4
704.989,25.8341,Hoxb9,1,120h,4
705.746,25.9281,Hoxb9,1,120h,4
706.503,26.091,Hoxb9,1,120h,4
707.26,25.9817,Hoxb9,1,120h,4
708.017,26.0138,Hoxb9,1,120h,4
708.775,26.3732,Hoxb9,1,120h,4
709.532,27.0077,Hoxb9,1,120h,4
710.289,26.6729,Hoxb9,1,120h,4
711.046,26.1222,Hoxb9,1,120h,4
711.804,25.02,Hoxb9,1,120h,4
712.561,25.5243,Hoxb9,1,120h,4
713.318,25.9765,Hoxb9,1,120h,4
714.075,25.9593,Hoxb9,1,120h,4
714.833,25.9222,Hoxb9,1,120h,4
715.59,26.7524,Hoxb9,1,120h,4
716.347,27.5108,Hoxb9,1,120h,4
717.104,27.9104,Hoxb9,1,120h,4
717.862,27.408,Hoxb9,1,120h,4
718.619,27.0183,Hoxb9,1,120h,4
719.376,26.701,Hoxb9,1,120h,4
720.133,25.7853,Hoxb9,1,120h,4
720.891,25.7596,Hoxb9,1,120h,4
721.648,26.2323,Hoxb9,1,120h,4
722.405,26.8558,Hoxb9,1,120h,4
723.162,27.5951,Hoxb9,1,120h,4
723.919,27.5855,Hoxb9,1,120h,4
724.677,26.7713,Hoxb9,1,120h,4
725.434,25.6763,Hoxb9,1,120h,4
726.191,25.1757,Hoxb9,1,120h,4
726.948,25.8025,Hoxb9,1,120h,4
727.706,26.6529,Hoxb9,1,120h,4
728.463,27.1592,Hoxb9,1,120h,4
729.22,27.2781,Hoxb9,1,120h,4
729.977,27.4782,Hoxb9,1,120h,4
730.735,26.751,Hoxb9,1,120h,4
731.492,26.1194,Hoxb9,1,120h,4
732.249,26.011,Hoxb9,1,120h,4
733.006,26.2888,Hoxb9,1,120h,4
733.764,26.6223,Hoxb9,1,120h,4
734.521,26.8091,Hoxb9,1,120h,4
735.278,27.0152,Hoxb9,1,120h,4
736.035,26.5319,Hoxb9,1,120h,4
736.792,26.4005,Hoxb9,1,120h,4
737.55,26.7634,Hoxb9,1,120h,4
738.307,26.2931,Hoxb9,1,120h,4
739.064,25.0252,Hoxb9,1,120h,4
739.821,24.0714,Hoxb9,1,120h,4
740.579,23.6565,Hoxb9,1,120h,4
741.336,24.3359,Hoxb9,1,120h,4
742.093,24.9835,Hoxb9,1,120h,4
742.85,25.864,Hoxb9,1,120h,4
743.608,27.2017,Hoxb9,1,120h,4
744.365,27.7205,Hoxb9,1,120h,4
745.122,27.4065,Hoxb9,1,120h,4
745.879,27.0741,Hoxb9,1,120h,4
746.637,26.594,Hoxb9,1,120h,4
747.394,26.4147,Hoxb9,1,120h,4
748.151,27.2848,Hoxb9,1,120h,4
748.908,27.2633,Hoxb9,1,120h,4
749.666,26.6002,Hoxb9,1,120h,4
750.423,25.5066,Hoxb9,1,120h,4
751.18,25.5027,Hoxb9,1,120h,4
751.937,26.1159,Hoxb9,1,120h,4
752.695,25.9842,Hoxb9,1,120h,4
753.452,25.764,Hoxb9,1,120h,4
754.209,25.4622,Hoxb9,1,120h,4
754.966,25.3998,Hoxb9,1,120h,4
755.723,25.2612,Hoxb9,1,120h,4
756.481,25.2748,Hoxb9,1,120h,4
757.238,24.3748,Hoxb9,1,120h,4
757.995,23.6098,Hoxb9,1,120h,4
758.752,24.5234,Hoxb9,1,120h,4
759.51,25.7573,Hoxb9,1,120h,4
760.267,26.5816,Hoxb9,1,120h,4
761.024,26.6477,Hoxb9,1,120h,4
761.781,25.856,Hoxb9,1,120h,4
762.539,25.415,Hoxb9,1,120h,4
763.296,24.9274,Hoxb9,1,120h,4
764.053,25.2035,Hoxb9,1,120h,4
764.81,25.9039,Hoxb9,1,120h,4
765.568,26.2621,Hoxb9,1,120h,4
766.325,26.0764,Hoxb9,1,120h,4
767.082,25.8634,Hoxb9,1,120h,4
767.839,25.4244,Hoxb9,1,120h,4
768.596,25.2468,Hoxb9,1,120h,4
769.354,25.3161,Hoxb9,1,120h,4
770.111,25.1664,Hoxb9,1,120h,4
770.868,24.9681,Hoxb9,1,120h,4
771.625,24.8489,Hoxb9,1,120h,4
772.383,24.4483,Hoxb9,1,120h,4
773.14,24.0492,Hoxb9,1,120h,4
773.897,23.4025,Hoxb9,1,120h,4
774.654,23.4008,Hoxb9,1,120h,4
775.412,23.5701,Hoxb9,1,120h,4
776.169,23.2623,Hoxb9,1,120h,4
776.926,23.4758,Hoxb9,1,120h,4
777.683,23.4534,Hoxb9,1,120h,4
778.441,23.1082,Hoxb9,1,120h,4
779.198,23.3587,Hoxb9,1,120h,4
779.955,23.8016,Hoxb9,1,120h,4
780.712,23.7505,Hoxb9,1,120h,4
781.47,24.3438,Hoxb9,1,120h,4
782.227,24.614,Hoxb9,1,120h,4
782.984,24.5798,Hoxb9,1,120h,4
783.741,23.6227,Hoxb9,1,120h,4
784.498,23.6812,Hoxb9,1,120h,4
785.256,24.3715,Hoxb9,1,120h,4
786.013,24.2486,Hoxb9,1,120h,4
786.77,24.8003,Hoxb9,1,120h,4
787.527,24.5112,Hoxb9,1,120h,4
788.285,24.2447,Hoxb9,1,120h,4
789.042,23.8955,Hoxb9,1,120h,4
789.799,23.6403,Hoxb9,1,120h,4
790.556,24.6498,Hoxb9,1,120h,4
791.314,25.2351,Hoxb9,1,120h,4
792.071,25.2726,Hoxb9,1,120h,4
792.828,24.9306,Hoxb9,1,120h,4
793.585,24.8782,Hoxb9,1,120h,4
794.343,24.5352,Hoxb9,1,120h,4
795.1,24.058,Hoxb9,1,120h,4
795.857,23.36,Hoxb9,1,120h,4
796.614,23.2954,Hoxb9,1,120h,4
797.372,23.148,Hoxb9,1,120h,4
798.129,22.9423,Hoxb9,1,120h,4
798.886,22.6627,Hoxb9,1,120h,4
799.643,22.7546,Hoxb9,1,120h,4
800.4,23.7124,Hoxb9,1,120h,4
801.158,24.229,Hoxb9,1,120h,4
801.915,24.2004,Hoxb9,1,120h,4
802.672,23.4644,Hoxb9,1,120h,4
803.429,22.5649,Hoxb9,1,120h,4
804.187,21.8477,Hoxb9,1,120h,4
804.944,21.9925,Hoxb9,1,120h,4
805.701,22.0955,Hoxb9,1,120h,4
806.458,21.548,Hoxb9,1,120h,4
807.216,21.0367,Hoxb9,1,120h,4
807.973,20.9411,Hoxb9,1,120h,4
808.73,21.2229,Hoxb9,1,120h,4
809.487,21.0556,Hoxb9,1,120h,4
810.245,21.4227,Hoxb9,1,120h,4
811.002,22.0413,Hoxb9,1,120h,4
811.759,22.4198,Hoxb9,1,120h,4
812.516,22.7729,Hoxb9,1,120h,4
813.273,22.3904,Hoxb9,1,120h,4
814.031,21.801,Hoxb9,1,120h,4
814.788,21.5299,Hoxb9,1,120h,4
815.545,21.9098,Hoxb9,1,120h,4
816.302,22.4501,Hoxb9,1,120h,4
817.06,22.7174,Hoxb9,1,120h,4
817.817,23.1301,Hoxb9,1,120h,4
818.574,22.9439,Hoxb9,1,120h,4
819.331,22.5541,Hoxb9,1,120h,4
820.089,22.0542,Hoxb9,1,120h,4
820.846,22.3606,Hoxb9,1,120h,4
821.603,22.8476,Hoxb9,1,120h,4
822.36,23.1347,Hoxb9,1,120h,4
823.118,22.643,Hoxb9,1,120h,4
823.875,21.9048,Hoxb9,1,120h,4
824.632,21.9332,Hoxb9,1,120h,4
825.389,21.9366,Hoxb9,1,120h,4
826.147,21.9727,Hoxb9,1,120h,4
826.904,22.066,Hoxb9,1,120h,4
827.661,21.9839,Hoxb9,1,120h,4
828.418,21.6308,Hoxb9,1,120h,4
829.176,21.6506,Hoxb9,1,120h,4
829.933,21.8168,Hoxb9,1,120h,4
830.69,21.8586,Hoxb9,1,120h,4
831.447,22.3812,Hoxb9,1,120h,4
832.204,22.8564,Hoxb9,1,120h,4
832.962,22.8843,Hoxb9,1,120h,4
833.719,22.6711,Hoxb9,1,120h,4
834.476,22.4828,Hoxb9,1,120h,4
835.233,22.3992,Hoxb9,1,120h,4
835.991,21.7981,Hoxb9,1,120h,4
836.748,21.0028,Hoxb9,1,120h,4
837.505,20.7921,Hoxb9,1,120h,4
838.262,21.4214,Hoxb9,1,120h,4
839.02,22.1464,Hoxb9,1,120h,4
839.777,22.4103,Hoxb9,1,120h,4
840.534,22.1822,Hoxb9,1,120h,4
841.291,21.975,Hoxb9,1,120h,4
842.049,22.2547,Hoxb9,1,120h,4
842.806,22.5448,Hoxb9,1,120h,4
843.563,22.6574,Hoxb9,1,120h,4
844.32,22.7052,Hoxb9,1,120h,4
845.078,22.3772,Hoxb9,1,120h,4
845.835,21.8872,Hoxb9,1,120h,4
846.592,21.299,Hoxb9,1,120h,4
847.349,21.0041,Hoxb9,1,120h,4
848.106,20.8,Hoxb9,1,120h,4
848.864,20.2862,Hoxb9,1,120h,4
849.621,20.4804,Hoxb9,1,120h,4
850.378,20.6342,Hoxb9,1,120h,4
851.135,20.4219,Hoxb9,1,120h,4
851.893,20.7375,Hoxb9,1,120h,4
852.65,21.1681,Hoxb9,1,120h,4
853.407,20.986,Hoxb9,1,120h,4
854.164,20.6095,Hoxb9,1,120h,4
854.922,19.7409,Hoxb9,1,120h,4
855.679,18.8975,Hoxb9,1,120h,4
856.436,18.6859,Hoxb9,1,120h,4
857.193,18.8939,Hoxb9,1,120h,4
857.951,19.4691,Hoxb9,1,120h,4
858.708,20.2873,Hoxb9,1,120h,4
859.465,20.6666,Hoxb9,1,120h,4
860.222,20.9367,Hoxb9,1,120h,4
860.979,21.5145,Hoxb9,1,120h,4
861.737,21.7855,Hoxb9,1,120h,4
862.494,21.7223,Hoxb9,1,120h,4
863.251,21.9451,Hoxb9,1,120h,4
864.008,22.0599,Hoxb9,1,120h,4
864.766,22.1484,Hoxb9,1,120h,4
865.523,21.9307,Hoxb9,1,120h,4
866.28,21.6489,Hoxb9,1,120h,4
867.037,21.6134,Hoxb9,1,120h,4
867.795,21.4854,Hoxb9,1,120h,4
868.552,21.2989,Hoxb9,1,120h,4
869.309,21.1144,Hoxb9,1,120h,4
870.066,21.2217,Hoxb9,1,120h,4
870.824,21.567,Hoxb9,1,120h,4
871.581,21.1422,Hoxb9,1,120h,4
872.338,21.0401,Hoxb9,1,120h,4
873.095,20.7755,Hoxb9,1,120h,4
873.853,20.388,Hoxb9,1,120h,4
874.61,20.697,Hoxb9,1,120h,4
875.367,21.0647,Hoxb9,1,120h,4
876.124,21.3755,Hoxb9,1,120h,4
876.882,21.3363,Hoxb9,1,120h,4
877.639,21.3173,Hoxb9,1,120h,4
878.396,21.3239,Hoxb9,1,120h,4
879.153,21.3961,Hoxb9,1,120h,4
879.91,21.3154,Hoxb9,1,120h,4
880.668,21.3434,Hoxb9,1,120h,4
881.425,21.0234,Hoxb9,1,120h,4
882.182,20.6956,Hoxb9,1,120h,4
882.939,20.9923,Hoxb9,1,120h,4
883.697,21.1658,Hoxb9,1,120h,4
884.454,21.0867,Hoxb9,1,120h,4
885.211,21.1169,Hoxb9,1,120h,4
885.968,21.2643,Hoxb9,1,120h,4
886.726,21.5041,Hoxb9,1,120h,4
887.483,21.9143,Hoxb9,1,120h,4
888.24,22.0592,Hoxb9,1,120h,4
888.997,21.9924,Hoxb9,1,120h,4
889.755,21.7321,Hoxb9,1,120h,4
890.512,21.2984,Hoxb9,1,120h,4
891.269,20.8321,Hoxb9,1,120h,4
892.026,21.0283,Hoxb9,1,120h,4
892.784,21.456,Hoxb9,1,120h,4
893.541,21.6914,Hoxb9,1,120h,4
894.298,21.5695,Hoxb9,1,120h,4
895.055,21.1982,Hoxb9,1,120h,4
895.812,20.9719,Hoxb9,1,120h,4
896.57,21.0365,Hoxb9,1,120h,4
897.327,20.9442,Hoxb9,1,120h,4
898.084,21.2156,Hoxb9,1,120h,4
898.841,21.879,Hoxb9,1,120h,4
899.599,21.6918,Hoxb9,1,120h,4
900.356,20.9003,Hoxb9,1,120h,4
901.113,20.0556,Hoxb9,1,120h,4
901.87,19.4435,Hoxb9,1,120h,4
902.628,19.4055,Hoxb9,1,120h,4
903.385,19.9285,Hoxb9,1,120h,4
904.142,20.3522,Hoxb9,1,120h,4
904.899,20.8104,Hoxb9,1,120h,4
905.657,20.6818,Hoxb9,1,120h,4
906.414,20.4825,Hoxb9,1,120h,4
907.171,21.0067,Hoxb9,1,120h,4
907.928,21.0921,Hoxb9,1,120h,4
908.685,20.607,Hoxb9,1,120h,4
909.443,20.9166,Hoxb9,1,120h,4
910.2,20.9661,Hoxb9,1,120h,4
910.957,20.4004,Hoxb9,1,120h,4
911.714,19.7805,Hoxb9,1,120h,4
912.472,19.6827,Hoxb9,1,120h,4
913.229,19.9908,Hoxb9,1,120h,4
913.986,19.9206,Hoxb9,1,120h,4
914.743,19.712,Hoxb9,1,120h,4
915.501,19.5921,Hoxb9,1,120h,4
916.258,19.8562,Hoxb9,1,120h,4
917.015,20.295,Hoxb9,1,120h,4
917.772,20.6477,Hoxb9,1,120h,4
918.53,20.7217,Hoxb9,1,120h,4
919.287,20.6535,Hoxb9,1,120h,4
920.044,20.1551,Hoxb9,1,120h,4
920.801,19.8436,Hoxb9,1,120h,4
921.559,20.366,Hoxb9,1,120h,4
922.316,21.0444,Hoxb9,1,120h,4
923.073,21.407,Hoxb9,1,120h,4
923.83,22.5484,Hoxb9,1,120h,4
924.588,23.3889,Hoxb9,1,120h,4
925.345,22.823,Hoxb9,1,120h,4
926.102,21.8174,Hoxb9,1,120h,4
926.859,20.4623,Hoxb9,1,120h,4
927.616,19.7731,Hoxb9,1,120h,4
928.374,19.4687,Hoxb9,1,120h,4
929.131,19.2634,Hoxb9,1,120h,4
929.888,19.0354,Hoxb9,1,120h,4
930.645,18.9276,Hoxb9,1,120h,4
931.403,18.593,Hoxb9,1,120h,4
932.16,18.281,Hoxb9,1,120h,4
932.917,18.0118,Hoxb9,1,120h,4
933.674,17.9128,Hoxb9,1,120h,4
934.432,17.5639,Hoxb9,1,120h,4
935.189,17.7007,Hoxb9,1,120h,4
935.946,18.0869,Hoxb9,1,120h,4
936.703,18.2879,Hoxb9,1,120h,4
937.461,19.0631,Hoxb9,1,120h,4
938.218,19.1608,Hoxb9,1,120h,4
938.975,18.837,Hoxb9,1,120h,4
939.732,19.169,Hoxb9,1,120h,4
940.49,19.3133,Hoxb9,1,120h,4
941.247,19.315,Hoxb9,1,120h,4
942.004,19.5878,Hoxb9,1,120h,4
942.761,20.1194,Hoxb9,1,120h,4
943.518,20.7088,Hoxb9,1,120h,4
944.276,20.6439,Hoxb9,1,120h,4
945.033,19.7088,Hoxb9,1,120h,4
945.79,19.014,Hoxb9,1,120h,4
946.547,19.0247,Hoxb9,1,120h,4
947.305,19.5241,Hoxb9,1,120h,4
948.062,20.1772,Hoxb9,1,120h,4
948.819,20.4455,Hoxb9,1,120h,4
949.576,20.0173,Hoxb9,1,120h,4
950.334,19.6344,Hoxb9,1,120h,4
951.091,19.6185,Hoxb9,1,120h,4
951.848,19.8907,Hoxb9,1,120h,4
952.605,20.4291,Hoxb9,1,120h,4
953.363,20.5267,Hoxb9,1,120h,4
954.12,20.4207,Hoxb9,1,120h,4
954.877,20.4937,Hoxb9,1,120h,4
955.634,20.4128,Hoxb9,1,120h,4
956.391,20.6044,Hoxb9,1,120h,4
957.149,20.3048,Hoxb9,1,120h,4
957.906,19.7082,Hoxb9,1,120h,4
958.663,19.6609,Hoxb9,1,120h,4
959.42,19.57,Hoxb9,1,120h,4
960.178,19.3849,Hoxb9,1,120h,4
960.935,19.331,Hoxb9,1,120h,4
961.692,19.6591,Hoxb9,1,120h,4
962.449,20.4605,Hoxb9,1,120h,4
